id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,children_school,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,office_raion,railroad_terminal_raion,big_market_raion,full_all,0_6_all,7_14_all,0_17_all,16_29_all,0_13_all,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,public_transport_station_km,public_transport_station_min_walk,kremlin_km,big_road1_km,big_road2_km,railroad_km,bus_terminal_avto_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,big_church_km
10733,41542,44,28,9,9,1,1967,2,6,Investment,Dmitrovskoe,7126815.285,87713,0.125881935,0.458174486,4533,4439,1130,1,0,5,1,no,no,100846,4533,4439,10797,20900,8382,55,0,0,72,0,3,125,68,22,4.68298191,3.354116968,36.57490926,3.047909105,0.316862305,0.808134361,0.486711864,0.18619178,2.185828231,26.22993877,12,2.185828231,2.808917865,0.052558069,0.630696826,15.64927903,1.440719602,1.526838284,0.593173564,16.66131358,14.28987347,1.386046358,0.757150781,2.274623019,6.204379594,8.234263145,1.614558718,1.46762914,3.827334674,1.519834644,1.258454967,1.660029691,1.320963414
10737,41542,35,20,6,9,1,1975,1,6,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,10311,NA,1,0,9,6,no,no,61396,9753,10311,23849,11588,18732,35,0,0,20,0,0,14,246,22,2.507056475,1.425878092,16.11506603,1.342922169,0.590136095,2.236213974,0.127601254,0.358872919,2.146807325,25.76168791,1,2.217634271,4.101857197,0.125562602,1.50675122,12.828226,2.503095675,3.88236588,0.704666488,15.08755747,12.12291326,1.432346535,0.120560418,2.246376865,1.070516706,7.472822293,3.062559758,2.406856408,2.856899055,1.242316089,0.824339383,0.661534504,1.287423011
10747,41542,64,60,7,17,1,2013,2,1,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,4.721044964,3.776835959,45.3220315,3.776835959,0.214196513,4.616176397,0.017572412,0.394107795,1.923494882,23.08193859,75,1.923494882,3.050726605,0.035986494,0.431837931,20.54946417,1.905125046,2.6573363,1.214861324,7.253743448,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,3.468289388
10752,41543,102,49,2,6,2,1987,4,16,Investment,Tverskoe,7307410.574,75377,0.065444314,0.0000782,4237,6398,1046,3,2,23,141,yes,no,116742,4237,6398,12508,23480,9955,19,27,4,529,263,105,154,71,57,1.408904937,0.927506425,7.495307076,0.624608923,0.573285267,0.857951622,0.037068344,0.665190831,0.886662561,10.63995073,83,1.730401791,2.442731794,0.224427371,2.693128453,2.718675244,1.860750768,1.863769567,0.665190831,4.177424529,11.23355881,2.072953755,0.260223276,0.481687405,2.027103623,2.969601832,1.659623487,2.48272099,0.525336914,0.694357788,0.422620514,0.25919498,0.841124344
10755,41543,143,67,15,29,4,2008,3,18,Investment,Akademicheskoe,5704502.19,106445,0.043127101,0.151346216,5506,5889,830,4,0,1,10,no,no,1362363,5506,5889,14297,291222,10653,81,0,0,205,0,0,304,21,49,2.324877488,1.024209016,12.29050819,1.024209016,0.653484324,1.582525792,0.37043117,1.360255173,3.780841588,45.37009906,42,3.871806682,5.982340162,0.168715183,2.024582192,7.48870538,0.799864145,2.692252461,2.285590672,8.278572533,8.146038427,1.086597282,0.753077445,1.661942708,8.260753526,6.735511184,1.468557151,1.9722849,1.197944601,0.914179961,0.63319142,0.237567418,1.951387739
10762,41543,32,20,3,5,1,1965,1,5,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,6558,1548,3,0,2,7,no,no,36154,6400,6558,15514,8137,12162,111,0,0,254,0,5,437,79,40,1.392397977,0.883794357,10.60553229,0.883794357,0.105743685,2.18163114,0.375806368,0.868258224,3.19118254,38.29419048,68,3.554872571,5.301608515,0.152364398,1.82837278,10.35453619,1.094805919,3.408652949,1.701269476,7.69653027,16.07951962,1.004828083,0.525993938,1.431334326,2.901992653,1.562770706,1.030501462,0.267737747,4.961468963,4.036601064,1.150493667,0.975771972,1.129734556
10763,41543,45,28,7,9,1,1973,2,6,Investment,Fili Davydkovo,6982964.492,111374,0.348985814,0,7116,7425,NA,2,0,5,1,no,no,89467,7116,7425,17354,19098,13592,72,3,4,200,0,3,281,77,43,4.069811322,2.581649092,30.97978911,2.581649092,0.284800072,0.124798406,0.107389432,0.863266044,3.594245449,43.13094538,63,1.685320249,3.166821227,0.138139544,1.657674533,10.17628473,0.819897424,0.906758744,1.116743912,14.57013809,12.7424143,3.515233731,0.875517802,2.03217891,7.028392073,5.472625697,2.835442856,0.456822737,7.119328071,2.012716117,0.354661682,1.304086647,1.720699056
10766,41543,63,36,15,1,1,1,2,1,OwnerOccupier,Poselenie Voskresenskoe,21494094.8,7122,0.262459141,0.017647053,489,469,NA,0,0,0,0,no,no,9553,489,469,1150,2155,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.007588542,6.085834498,69.12363754,5.760303129,3.466776458,5.453822054,0.040313572,0.281447334,10.86003937,130.3204724,39,10.86003937,13.44646832,3.285423844,39.42508613,27.06827091,2.937717749,8.446838313,4.399145058,14.02663737,10.77085697,11.36296553,4.380289367,8.624209848,15.24749633,18.60722076,12.29797185,5.778253082,15.42966466,11.36494043,6.404917604,8.267044887,5.322032219
10778,41543,39,18,3,5,2,1954,1,6,Investment,Bogorodskoe,8659075.461,104410,0.416866452,0.069660344,7103,6119,NA,1,0,2,4,no,no,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,1.690583777,1.159061872,7.895780656,0.657981721,0.562058195,2.610375481,0.068545983,0.129951481,2.788126655,33.45751986,38,2.796416137,4.819960182,0.145334118,1.744009416,9.793787338,4.606665461,4.690288758,0.315162473,4.571190024,16.15580598,6.094152602,1.063363612,3.038400762,5.265834712,2.117771416,0.948824281,1.910104717,3.445633288,1.390413618,0.646627406,0.853543457,1.884600365
10780,41543,66,66,1,16,6,2015,2,12,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,264,NA,0,0,1,0,no,no,17790,275,264,646,3796,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.984238363,8.076809259,96.4611483,8.038429025,2.85892752,8.099437367,0.14870048,1.166011147,2.096932235,25.16318682,118,2.096932235,3.487268932,1.840368212,22.08441854,25.02885405,1.724120532,3.872358062,1.520018152,23.0018388,21.18120518,9.243037273,4.872723686,8.876266544,7.588322679,19.53378474,11.24659443,8.34126838,18.5288617,11.45885791,2.634358076,4.909177932,4.316845072
10785,41544,60,NA,14,17,1,NA,2,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
10793,41544,38,38,4,19,4,2013,1,10,OwnerOccupier,Poselenie Desjonovskoe,52995275.39,13890,0.349935291,0.011654127,953,915,NA,0,0,0,0,no,no,21819,953,915,2243,4923,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.86249706,14.45817948,173.4981537,14.45817948,9.01241512,10.35601413,0,1.65524662,20.64441821,247.7330185,47,20.64777693,27.07544936,1.523321071,18.27985285,31.74171168,1.510215725,11.38050289,9.92432572,19.64767318,16.39189278,7.406761693,4.032764094,18.57241349,20.86853215,24.22825658,17.68663013,15.01359248,21.05070047,16.1727793,10.53659298,10.53659298,10.7911711
10814,41544,38,23,3,12,5,1973,2,6,Investment,Zapadnoe Degunino,7632939.805,78810,0.051843748,0.43788524,5519,5735,1084,0,0,5,3,no,no,87713,5519,5735,13390,17236,10557,55,11,0,28,1,2,95,58,57,5.778357721,3.599892458,39.52421515,3.293684596,0.587022525,1.022882142,0.376018711,0.419632447,0.218369656,2.62043587,12,0.218369656,0.465461529,0.057595692,0.691148304,14.54268712,2.112315251,2.235571092,0.150559458,18.16764356,16.2240259,1.631821848,0.346559162,2.52039851,7.710709572,8.480038635,2.776957346,2.569137195,3.556688854,2.64408023,0.283562157,1.568077518,0.80927522
10835,41547,45,18,5,5,2,1957,1,8,Investment,Pokrovskoe Streshnevo,13089795.79,53786,0.183968555,0.150817539,3051,3433,2643,4,0,5,4,no,no,178473,3051,3433,7727,44237,6046,17,5,0,155,0,18,145,37,71,0.051607933,0.041286347,0.49543616,0.041286347,0.531054724,1.534349403,0.490079578,0.125875241,0.179702059,2.156424705,20,0.179702059,0.224627572,0.07344021,0.881282518,13.84515431,2.252521405,2.603166365,0.110292494,0.064703431,26.98076362,0.756540037,0.529841122,4.452762879,7.240844938,1.670931513,0.874468868,3.295433819,5.188572121,0.531054724,0.649444422,0.635923794,2.172019539
10837,41547,56,38,4,5,1,1967,3,5,Investment,Caricyno,8287309.439,125354,0.071119749,0.265088676,5797,5288,1937,3,0,2,0,no,no,145576,5797,5288,13804,33117,10338,129,0,0,54,1,0,252,75,13,3.756413197,2.408562452,28.90274943,2.408562452,0.297992268,0.52180953,0.11839136,0.304503874,2.328864157,27.94636988,82,2.3430255,3.674491998,0.277453325,3.329439898,14.22978565,2.061819579,5.079366056,0.912712831,4.058464202,8.738918497,1.636858504,1.0698234,5.550542664,10.24493086,2.696671056,1.643780063,1.14475848,4.588829736,1.656362659,1.190567767,1.717336083,2.128955509
10840,41547,75,44,4,10,1,1995,3,10,Investment,Vyhino-Zhulebino,15094874.77,219609,0.300284261,0.033493708,10167,10573,1322,3,0,8,1,no,no,1318695,10167,10573,25474,276143,19389,112,81,5,38,5,54,203,210,94,1.359976074,0.839291959,10.07150351,0.839291959,0.081251765,3.843825035,0.071702488,1.036109781,1.997901831,23.97482197,35,1.995572178,2.966634021,0.088961307,1.06753568,15.8308933,0.893261571,1.000274771,1.369451811,0.863861312,7.67467861,4.242969697,0.630166241,1.635744593,6.369762026,11.00223427,3.418549161,0.776310206,3.579849543,1.449097018,0.65239608,1.181601606,0.603214148
10849,41547,60,NA,24,25,1,NA,2,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
10851,41547,41,NA,25,25,4,NA,1,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
10866,41548,58,36,8,9,1,1968,3,6,Investment,Nagatino-Sadovniki,7750777.821,76284,0.094680962,0.313924552,4935,4625,3855,2,0,10,11,no,no,76156,4935,4625,11461,19547,8992,42,0,0,94,0,3,127,46,10,2.309084591,0.837357659,8.931562785,0.744296899,0.12561086,0.512338689,0.441155245,0.530119357,3.063251553,36.75901864,2,3.103277313,5.17723632,0.333973772,4.00768526,7.89600396,2.1119677,2.395170743,0.348477,6.353394799,7.473127492,3.770757569,0.431666943,1.570466036,9.53538261,5.038748954,1.972503192,0.590196623,1.422872477,0.670190042,0.222399001,0.222399001,1.567574679
10868,41548,45,28,1,5,5,1965,2,5,Investment,Zjuzino,5391434.257,123000,0.079151397,0,6715,6714,2672,0,2,2,2,no,no,76670,6715,6714,15947,16001,12653,223,0,0,45,0,0,298,64,38,2.891570867,2.117594766,25.33519526,2.111266271,0.210531505,1.844115372,0.221278988,1.330805395,5.642462299,67.70954759,2,5.873774043,7.734607696,0.25658816,3.079057925,10.26259144,2.618938104,3.683763534,2.7928828,6.423863369,7.136648486,2.077323044,1.119825237,2.878695415,6.849844222,7.649141713,3.346879624,1.275456744,2.368529052,2.972305994,0.473297525,1.095075431,0.176559435
10890,41548,41,20,6,14,1,1984,1,8,Investment,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,4788,NA,0,0,4,2,no,no,77878,4669,4788,11313,17033,8791,14,5,0,2,2,3,1,135,11,2.847526257,1.456081521,17.47297825,1.456081521,0.45378277,1.186892774,0.068919867,1.504644842,3.010192763,36.12231316,29,3.010192763,4.790165294,0.183834145,2.206009736,14.91077525,3.654290624,3.654290624,1.139183191,1.092301014,3.284082486,1.315532309,0.828196553,3.500343086,3.982255539,3.985984546,2.56153859,4.216409177,4.133897898,0.786152351,0.828196553,1.232638006,1.114621437
10900,41548,40,24,4,5,2,1960,2,5,Investment,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,6207,1183,1,0,0,1,no,no,101982,5879,6207,14884,19401,11252,59,0,0,206,1,0,246,63,20,2.035637119,1.471853959,15.35780748,1.27981729,0.128712992,0.177362153,0.343788328,0.966020808,1.111515712,13.33818855,3,1.111515712,1.616057755,0.446386859,5.356642304,8.942913146,0.393834674,2.750768503,0.734380124,6.665387092,5.586226023,1.209300451,0.63896497,1.073161527,1.515872199,0.601426442,1.879316139,0.356431817,0.675111775,1.277136558,1.515941471,1.391029068,3.01171135
10903,41548,39,20,12,22,1,2000,1,10,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,19083,NA,5,0,15,2,no,no,165727,19223,19083,45170,35793,36035,3,0,0,4,0,0,0,176,176,1.955874435,1.102378439,13.22854126,1.102378439,0.310310989,0.610638879,0.069121196,0.933385167,3.221087388,38.65304865,17,3.221087388,4.604260579,0.173763381,2.085160572,12.4635216,4.359293928,4.921342752,1.605925968,7.673791656,2.677525067,1.914981831,0.188190737,2.189746892,1.988296009,5.704494026,0.754578991,1.226407452,1.46928249,0.93123598,0.848025756,0.95666546,0.907911173
10908,41549,85,NA,16,22,1,NA,3,1,OwnerOccupier,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,4788,NA,0,0,4,2,no,no,77878,4669,4788,11313,17033,8791,14,5,0,2,2,3,1,135,11,3.253826453,1.712714991,20.55257989,1.712714991,0.490547311,1.573603104,0.354123721,1.081731796,3.262621002,39.15145202,27,3.021658341,4.383840685,0.183040998,2.196491978,15.08801169,3.396370256,3.396370256,1.632706016,1.502851876,2.447835942,0.990537185,0.28025685,2.664096543,3.146008995,4.396535408,3.098558291,3.380162633,3.297651355,0.344197047,0.28025685,0.696843311,0.636103968
10912,41549,38,38,4,17,4,1,1,1,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,4.721044964,3.776835959,45.3220315,3.776835959,0.214196513,4.616176397,0.017572412,0.394107795,1.923494882,23.08193859,75,1.923494882,3.050726605,0.035986494,0.431837931,20.54946417,1.905125046,2.6573363,1.214861324,7.253743448,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,3.468289388
10914,41549,40,NA,8,17,1,NA,1,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
10918,41549,51,30,17,17,1,1987,2,8,Investment,Orehovo-Borisovo Juzhnoe,7128794.338,145576,0.075790042,0.100455735,5594,7227,NA,1,0,6,0,no,yes,129207,5594,7227,14976,28334,11923,28,0,0,0,0,0,0,188,7,1.72954659,1.166511689,13.99814027,1.166511689,0.390627268,2.545231173,0.413169324,0.64826237,5.25522453,63.06269436,27,5.003082607,6.424853563,0.059126268,0.709515215,16.89276263,1.648903725,1.787641502,2.863945075,1.449087524,1.121725844,1.516963461,0.36019339,0.566188421,0.404790121,6.686068203,4.201246662,0.638943758,2.968326877,1.702615305,0.462147151,1.30726082,2.155240377
10919,41549,57,NA,20,1,1,NA,2,1,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,13670,NA,1,0,11,4,no,no,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871
10920,41549,38,19,7,17,1,1998,1,8,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,19083,NA,5,0,15,2,no,no,165727,19223,19083,45170,35793,36035,3,0,0,4,0,0,0,176,176,2.034495321,1.192021656,12.67754383,1.056461985,0.133954837,0.019555931,0.336985079,1.476569923,3.494257139,41.93108567,16,3.630312076,5.082358355,0.204609991,2.455319891,13.41560827,4.009412952,4.590877082,2.346313172,7.118102405,2.963517161,0.741058564,0.390056799,3.273507235,1.087807014,5.482069143,1.733500366,0.755544667,2.553042833,1.202921297,0.231114818,1.301578346,1.428677993
10925,41549,49,29,2,9,1,1969,2,7,Investment,Kon'kovo,7811375.434,153248,0.127002383,0.135649789,7517,7960,350,3,0,11,6,no,no,123000,7517,7960,19439,24753,14528,44,0,0,7,0,0,156,126,33,1.644140915,1.046137207,9.246094607,0.770507884,0.472658034,2.330907402,0.240828323,0.352258603,8.78857893,105.4629472,33,8.203345891,10.59065174,0.132640148,1.591681771,12.32913206,2.228245592,4.307486131,5.692523976,5.736135508,2.793433712,1.596213622,0.322575867,1.854788528,2.908148811,3.622014445,3.575468597,1.641727273,2.482759721,3.329820751,0.550539704,0.577790029,2.330907402
10935,41549,71,NA,14,17,4,NA,3,1,OwnerOccupier,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,1892,NA,0,0,1,0,no,no,39873,2041,1892,4724,7467,3681,0,1,0,0,0,0,2,0,0,7.288460706,5.057597846,60.69117416,5.057597846,2.204637801,1.930584579,0.243879831,0.167171694,0.15705631,1.884675717,39,0.15705631,1.035240973,0.157757088,1.893085058,26.83346869,0.657275427,2.874817665,0.07732823,8.942143824,18.67321774,0.814886959,3.594739603,3.141682225,12.98627449,18.56339545,10.80309214,5.934841904,20.40417581,8.997875226,1.774762138,1.092124919,3.833095449
10938,41549,45,28,3,12,1,1967,2,5,Investment,Dmitrovskoe,7126815.285,87713,0.125881935,0.458174486,4533,4439,1130,1,0,5,1,no,no,100846,4533,4439,10797,20900,8382,55,0,0,72,0,3,125,68,22,4.043029386,2.720755489,28.97457152,2.414547627,0.364029963,0.885716028,0.031463001,0.559835416,1.4859796,17.8317552,12,1.4859796,2.758145989,0.037398983,0.448787798,14.96962644,1.240035458,2.165550253,0.856789592,17.22201944,13.99904129,0.75268488,0.464203025,1.641261541,6.765085451,7.600901667,1.597037265,1.690000226,2.677551885,1.745640753,1.147083433,1.147174984,1.513404221
10944,41550,38,20,6,10,1,2004,1,8,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,5731,NA,1,0,0,0,no,no,102828,7567,5731,15057,26154,12659,12,793,36,179,298,382,306,42,176,2.402703187,1.304006894,15.64808273,1.304006894,0.496793638,0.489265122,0.442721157,0.724316203,3.88428036,46.61136432,11,3.88428036,5.530218678,0.186228958,2.2347475,17.31169701,2.798492949,2.802153045,2.448214145,8.162569862,13.0094759,1.397954725,0.411555156,4.341075617,4.341075617,16.33703156,3.833578514,0.861329083,6.856295148,3.144958715,2.508365667,3.570292824,2.230744592
10950,41550,63,NA,3,17,1,NA,2,0,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,4.721044964,3.776835959,45.3220315,3.776835959,0.214196513,4.616176397,0.017572412,0.394107795,1.923494882,23.08193859,75,1.923494882,3.050726605,0.035986494,0.431837931,20.54946417,1.905125046,2.6573363,1.214861324,7.253743448,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,3.468289388
10964,41550,57,33,22,25,1,2013,2,1,Investment,Ochakovo-Matveevskoe,17526506.21,118843,0.133372781,0.309479124,7454,7715,990,0,0,6,4,no,no,111023,7454,7715,18269,29595,14168,81,1,4,66,0,2,134,106,57,4.191283567,2.690561573,37.31537518,3.109614599,1.380836203,1.553983028,0.25563963,0.967867925,1.790194604,21.48233524,33,1.790194604,2.778759232,0.137025571,1.644306856,11.15605074,3.334939093,3.519202288,0.39634961,14.87974804,8.860881578,2.212469231,1.479997472,2.990352921,7.955977618,5.436681584,2.547569773,2.029913961,2.116245054,4.905154432,1.319237953,1.005659542,1.676829576
10975,41551,62,NA,10,17,1,NA,2,1,OwnerOccupier,Tverskoe,7307410.574,75377,0.065444314,0.0000782,4237,6398,1046,3,2,23,141,yes,no,116742,4237,6398,12508,23480,9955,19,27,4,529,263,105,154,71,57,1.482746099,1.036567808,13.45906811,1.121589009,0.269716418,0.284299796,0.189089214,2.640802933,3.37871695,40.5446034,5,4.060429824,5.143797873,0.326034852,3.91241822,0.072896553,4.081282581,4.273395045,2.566044379,3.983720702,7.836658044,1.09289653,0.269716418,1.421099479,0.501855865,4.018205464,1.171506135,2.6081621,2.180439629,1.091506532,0.107359506,0.182194269,0.181896599
